object_id,host_photoz,host_photoz_error,length_scale,max_mag,pos_flux_ratio,max_flux_ratio_red,max_flux_ratio_blue,min_flux_ratio_red,min_flux_ratio_blue,max_dt,positive_width,negative_width,time_fwd_max_0.5,time_fwd_max_0.2,time_fwd_max_0.5_ratio_red,time_fwd_max_0.5_ratio_blue,time_fwd_max_0.2_ratio_red,time_fwd_max_0.2_ratio_blue,time_bwd_max_0.5,time_bwd_max_0.2,time_bwd_max_0.5_ratio_red,time_bwd_max_0.5_ratio_blue,time_bwd_max_0.2_ratio_red,time_bwd_max_0.2_ratio_blue,frac_s2n_5,frac_s2n_-5,frac_background,time_width_s2n_5,count_max_center,count_max_rise_20,count_max_rise_50,count_max_rise_100,count_max_fall_20,count_max_fall_50,count_max_fall_100,peak_frac_2,total_s2n,percentile_diff_10_50,percentile_diff_30_50,percentile_diff_70_50,percentile_diff_90_50,class
plasticc_000102864,0.225,0.01,9.526481537383608,-4.907454518402438,0.9101096406197611,0.43616031676734,0.4833911645362156,0.6062867908994705,0.33437927752201235,18.0,174.1107833216662,146.2145419756066,72.0,137.0,0.6288659793814433,0.3949579831932773,0.5054151624548736,0.31840796019900497,86.0,128.0,0.5401069518716578,0.49411764705882355,0.5276752767527675,0.49606299212598426,0.18803418803418803,0.0,0.792022792022792,123.69820000000618,0,0,0,0,0,9,38,,184.0122153655463,-0.025384340326602806,-0.010702477678173172,0.0193064482857499,0.27309071714849,42
plasticc_000103023,0.299,0.013000000000000001,7.240296717478189,-6.148391237028848,0.9771315304651846,0.35049215864718347,0.5115848035396693,0.5850969125110166,0.30810025941727526,0.0,45.527056314515065,129.9434990648754,23.0,47.0,0.4523809523809524,0.41025641025641024,0.5688073394495413,0.3472222222222222,12.0,17.0,0.4782608695652174,0.42857142857142855,0.45161290322580644,0.43333333333333335,0.27350427350427353,0.0,0.717948717948718,101.84619999999995,6,21,41,46,21,47,85,0.41264922405373805,585.6027896648983,-0.016166042237478494,-0.006383273364870531,0.032119454665511714,0.383083408594247,90
plasticc_000103026,0.201,0.017,5.391572856724515,-4.3118429012733115,0.944750566120384,0.40829851776757375,0.5974371306730422,0.6494513746898471,0.4709068482112258,0.0,29.290706545664808,95.95012135879502,13.0,23.0,0.5517241379310345,0.4583333333333333,0.5306122448979592,0.46511627906976744,11.0,15.0,0.5,0.5,0.5,0.5,0.028409090909090908,0.0,0.9659090909090909,15.012699999999313,3,13,46,90,5,5,5,,100.22563541158418,-0.04113196261070877,-0.012686835657999523,0.015899232898274933,0.04493371374829678,42
plasticc_000103100,0.435,0.024,8.095419726734123,-5.3079711422092855,0.8287492588911693,0.40844412084797443,0.3495086455373028,0.4472839902899197,0.5484921557928254,4.0,54.32218598343605,118.65415867177681,25.0,47.0,0.6376811594202898,0.40476190476190477,0.5982905982905983,0.3472222222222222,19.0,30.0,0.5365853658536586,0.45714285714285713,0.5161290322580645,0.4339622641509434,0.1606060606060606,0.0,0.7909090909090909,107.8214999999982,0,15,15,15,7,29,83,0.7509903479616276,221.71385811141056,-0.02611081963933648,-0.015261904618861288,0.0633280733297476,0.22504995364507963,90
plasticc_000103145,0.638,0.043,9.425927350663736,-5.054553802765863,0.965907553820572,0.44564207539956213,0.3791987344837358,0.5834089169131901,0.45312171536990753,11.0,170.45084941306223,175.60753347616324,49.0,68.0,0.5775862068965517,0.5148514851485149,0.592814371257485,0.5036496350364964,103.0,186.0,0.5118483412322274,0.5118483412322274,0.506631299734748,0.5092348284960422,0.08238636363636363,0.0,0.8636363636363636,59.70820000000094,0,0,0,0,0,9,44,,133.19502118754178,-0.0427881709896484,-0.025576997639682596,0.022873014988949114,0.12831935082918092,90
plasticc_000103162,0.121,0.01,7.642555115507879,-8.144947874608578,0.9759731406128066,0.41344939782031787,0.610761233510749,0.489613022628341,0.5789396942796947,2.0,47.94718555745505,143.7291628771607,17.0,55.0,0.7258064516129032,0.48484848484848486,0.5454545454545454,0.3373493975903614,13.0,18.0,0.5517241379310345,0.4583333333333333,0.5384615384615384,0.45454545454545453,0.2897727272727273,0.0,0.7017045454545454,107.74850000000151,10,20,39,39,25,45,93,0.7131839030616414,1264.8760304028904,-0.0014932528660549504,-0.0006311235058794398,0.021794658332853684,0.3201429358152503,90
plasticc_000103350,0.693,0.051,8.605329193777774,-3.807897434819721,0.9385777445225989,0.5103021034214266,0.33002123481023915,0.6607295740244666,0.31679073580033346,23.0,129.61035114044176,179.919181389696,35.0,55.0,0.5679012345679012,0.5394736842105263,0.5769230769230769,0.5132743362831859,71.0,130.0,0.5034965034965035,0.5234899328859061,0.49416342412451364,0.5289855072463768,0.02564102564102564,0.0,0.9316239316239316,40.93620000000374,0,0,0,0,0,18,57,0.22906433924381792,38.895377899649866,-0.10177495181853478,-0.03445221683944269,0.043948714598916444,0.15750923718106616,90
plasticc_000103927,0.228,0.022000000000000002,7.303404250613627,-7.022032260939507,0.9855559783861665,0.2942369948166057,0.5472390700247498,0.7003759794103236,0.489291537356619,-2.0,52.49743560559778,95.49761539710525,22.0,53.0,0.6857142857142857,0.3888888888888889,0.6074074074074074,0.3291139240506329,14.0,19.0,0.46153846153846156,0.48148148148148145,0.4722222222222222,0.4722222222222222,0.20784313725490197,0.0,0.7725490196078432,85.90380000000005,5,13,34,49,18,35,46,0.6051915705832538,703.5146968177298,-0.0053286016867938706,-0.0018535292619104304,0.004276389668847299,0.3450918663894779,90
plasticc_000103967,0.479,0.061,13.815510557964274,29.76146857630019,-1.5963549383952313,0.36697892833704304,0.5604898100739075,0.4270963505104617,0.5347571373726988,0.0,-0.0,1135.846228957644,,,,,,,1.0,1.0,0.5,0.5,0.5,0.5,0.002849002849002849,0.0,0.9743589743589743,-1.0,0,0,0,0,0,0,0,,22.311610679860237,-2848390532819.6743,-921312774643.4261,1177548394911.6147,3243546812721.127,42
plasticc_000104212,0.385,1.014,7.329758572639911,-5.759564717365224,0.9640708384564044,0.38702762023364484,0.40894221662452046,0.6020019769032815,0.5874195852194026,2.0,56.686083045937835,95.04874126916073,23.0,50.0,0.5106382978723404,0.3783783783783784,0.5614035087719298,0.34210526315789475,15.0,20.0,0.5,0.4230769230769231,0.5,0.42857142857142855,0.28,0.0,0.6885714285714286,105.88709999999992,10,21,26,26,29,61,109,0.4850301237619443,479.81465304702454,-0.031001834003354364,-0.007943000001562152,0.10420615679396254,0.4449170101776907,90
plasticc_000104397,0.304,0.019,10.46690097966503,-4.021611021367845,0.8714820655937803,0.4796712467143266,0.32850419986015245,0.4587294740019473,0.4725316795729514,48.0,248.6858001735868,332.59286493284543,80.0,123.0,0.5266272189349113,0.5628415300546448,0.49795918367346936,0.5410447761194029,179.0,,0.4943502824858757,,,,0.08238636363636363,0.0,0.8465909090909091,122.59830000000511,0,0,0,0,0,0,19,,65.4732429635962,-0.08384558510356528,-0.041445710789813184,0.09198778358059306,0.279703553807211,90
plasticc_000104526,0.239,0.015,10.344193720545276,-6.362207841034407,0.9501376086477182,0.468701462226913,0.38607558590406255,0.5512284652861155,0.38491119237056826,16.0,197.33252156066138,128.73181453605153,75.0,137.0,0.5879120879120879,0.4444444444444444,0.6107954545454546,0.3568075117370892,92.0,135.0,0.5233160621761658,0.49171270718232046,0.5178571428571429,0.49056603773584906,0.21022727272727273,0.0,0.7755681818181818,130.65490000000136,0,0,0,0,0,6,34,,417.2269479867848,-0.012549668665226762,-0.005968734028133846,0.013948039042842683,0.247039149926031,42
plasticc_000105744,0.332,1.038,7.218916912872854,-5.985050359248053,0.9690061667058318,0.35070524772850575,0.48451359015841644,0.5969428344653342,0.5903049745413641,-1.0,44.58864278794568,208.43832369614807,23.0,45.0,0.5660377358490566,0.39473684210526316,0.5754716981132075,0.35714285714285715,14.0,19.0,0.46153846153846156,0.44,0.45714285714285713,0.4411764705882353,0.11931818181818182,0.0,0.875,41.048299999994924,17,29,56,82,28,38,38,,501.1101791068459,-0.021069623484611947,-0.005525453507561819,0.008518488678364078,0.27518186153960805,90
plasticc_000106177,0.596,0.10300000000000001,8.323270460960208,-3.6468832116578396,0.9244518244024333,0.5235165991948987,0.24062353700003342,0.5674550789922717,0.28907549217003686,29.0,108.66146515708206,108.67680049001805,29.0,42.0,0.5671641791044776,0.546875,0.5882352941176471,0.5882352941176471,58.0,105.0,0.5042735042735043,0.5284552845528455,0.5023696682464455,0.5138888888888888,0.014245014245014245,0.0,0.9658119658119658,42.79070000000502,0,0,0,0,5,16,60,0.37724006741423155,36.75855659454327,-0.11465480826039487,-0.040328298281910493,0.04737005284839915,0.1538476885752619,90
plasticc_000106434,0.28,0.01,8.39494563261253,-5.81901295980772,0.977570035156969,0.5700860661537589,0.28061860330391414,0.39980986098802446,0.3558076399517149,23.0,97.53460849140862,92.68425131574074,49.0,92.0,0.5701754385964912,0.3950617283950617,0.5490196078431373,0.3698630136986301,29.0,40.0,0.532258064516129,0.40816326530612246,0.5294117647058824,0.42857142857142855,0.2636363636363636,0.0,0.7,114.88799999999901,10,16,27,37,29,61,95,,572.3671585563827,-0.013661758000411969,-0.005104208858160909,0.21575475213097708,0.7756619947486991,62
plasticc_000106743,0.254,0.015,7.159246235849452,-6.367393498471806,0.9895681988525007,0.38332386136105523,0.4592248592495108,0.6093886186038756,0.5613974158777881,-2.0,46.01951640871021,113.81624123471379,21.0,46.0,0.6911764705882353,0.38235294117647056,0.6166666666666667,0.3235294117647059,12.0,17.0,0.4782608695652174,0.4782608695652174,0.46875,0.46875,0.150997150997151,0.0,0.8433048433048433,50.984700000000885,5,16,47,82,22,48,48,0.5835075990066014,680.3759368935775,-0.010846268754819935,-0.004648053361007286,0.004785455737601085,0.3860494924001358,90
plasticc_000107193,0.17600000000000002,0.008,9.29483936319655,-5.420326560145145,0.9876775614542753,0.4832668432000176,0.2895932110299541,0.7365111027625422,0.6461208745383634,26.0,154.48111787239125,152.31376967386387,43.0,75.0,0.532608695652174,0.5612244897959183,0.49324324324324326,0.5535714285714286,86.0,135.0,0.4880952380952381,0.49707602339181284,0.4827586206896552,0.4807692307692308,0.1396011396011396,0.0,0.8376068376068376,123.6872000000003,0,0,0,0,0,6,38,,157.89436194289223,-0.024836128460773963,-0.017231819542115785,0.023325454468429402,0.11931462379287455,90
plasticc_000107615,2.387,0.905,9.223256480384787,-5.667417667747477,0.9565061218636173,0.46949483248894275,0.49522713191126394,0.49361586390931145,0.41232745768214146,-1.0,147.51519768526606,177.35706500655587,51.0,67.0,0.575,0.48484848484848486,0.5988023952095808,0.47244094488188976,87.0,138.0,0.5084745762711864,0.5056818181818182,0.49635036496350365,0.5053763440860215,0.10588235294117647,0.0,0.8549019607843137,83.7068999999974,0,0,0,0,0,0,36,,129.71663147093923,-0.019409974173234833,-0.00547663012547555,0.006939907914034503,0.0539908650568223,42
plasticc_000107712,0.145,0.028999999999999998,10.8338202201534,-2.3214447531597457,0.8413297622244507,0.4476392561794653,0.4913700095909599,0.48488900141775676,0.49658060161649814,-24.0,182.79365937510448,481.84057768263284,82.0,123.0,0.5314285714285715,0.5119047619047619,0.5214007782101168,0.5138339920948617,99.0,141.0,0.5170731707317073,0.5285714285714286,0.5104166666666666,0.5268456375838926,0.037142857142857144,0.0,0.9171428571428571,91.82340000000113,0,0,0,0,0,11,46,,39.65455608061315,-0.3158305689326078,-0.11572303738406908,0.17156126936543342,0.5030641869100897,90
plasticc_000108021,0.376,0.8140000000000001,10.23522093045804,-4.453797235481545,0.9190646322740763,0.6215997483268971,0.19962949104759037,0.572338780437745,0.5198542218441865,66.0,182.67919204569927,440.19009365773877,71.0,107.0,0.5202702702702703,0.4928571428571429,0.5307017543859649,0.47029702970297027,106.0,156.0,0.5159817351598174,0.4421052631578947,0.5185185185185185,0.44876325088339225,0.13725490196078433,0.0,0.8156862745098039,102.69139999999607,0,0,0,0,0,0,26,0.22849187919521682,94.88283318818894,-0.04908712067589377,-0.026625790327511153,0.07904080415567158,0.36426095230725253,62
plasticc_000108141,0.22399999999999998,0.015,7.873704507847479,-6.973541665511965,0.9585392253406451,0.3230772160299433,0.5210100837558573,0.3751900839265165,0.6987112461106421,-1.0,40.43976681021819,82.23753991627734,23.0,39.0,0.5306122448979592,0.43902439024390244,0.5568181818181818,0.43478260869565216,14.0,19.0,0.4166666666666667,0.44,0.42424242424242425,0.4411764705882353,0.09142857142857143,0.0,0.9085714285714286,27.025199999996403,10,27,63,111,19,19,19,,728.4322835574299,-0.004145541597811685,-0.001876197715202546,0.007008074228516098,0.022007408003554704,90
plasticc_000108229,0.20199999999999999,1.1540000000000001,10.302399598862655,-3.346928489659859,0.9368827476129722,0.4494536378142754,0.3297605668930178,0.6496423886573977,0.4189606972827557,4.0,186.26525723582978,210.32186557524506,70.0,108.0,0.5424836601307189,0.5394736842105263,0.5591836734693878,0.5609756097560976,101.0,151.0,0.5,0.47668393782383417,0.48639455782312924,0.46830985915492956,0.03977272727272727,0.0,0.9034090909090909,112.7560999999987,0,0,0,0,0,10,41,0.2844851462070842,44.0889134931095,-0.17011031908866747,-0.06395059091485253,0.13766374064621884,0.39746253602731035,90
plasticc_000108487,0.24,0.664,6.27665151471135,-5.344353264930531,0.6918347040545413,0.48170118583540433,0.569435945422101,0.43355003829763605,0.5281455134618551,14.0,89.10686493035057,41.3823288796529,76.0,119.0,0.5681818181818182,0.22448979591836735,0.4978902953586498,0.2608695652173913,15.0,19.0,0.5454545454545454,0.375,0.5581395348837209,0.3870967741935484,0.23076923076923078,0.0,0.7635327635327636,108.8781999999992,6,11,11,11,16,38,89,0.722651723647876,402.1901555093122,-0.02089918919467182,-0.012365593140317266,0.026189889105545372,0.3885069845099268,42
plasticc_000108554,0.45399999999999996,0.026000000000000002,7.433016363908328,-5.137013492945473,0.9524817797027941,0.47368743552706527,0.3662193478905923,0.559935122477848,0.4520156563145694,8.0,60.4169411577168,125.27231197791068,31.0,57.0,0.5441176470588235,0.48333333333333334,0.5327868852459017,0.5043478260869565,18.0,24.0,0.5263157894736842,0.3793103448275862,0.5294117647058824,0.4,0.06666666666666667,0.0,0.9121212121212121,10.958599999998114,11,26,53,101,11,11,11,0.9047127834586383,253.24212658720847,-0.03412166186790012,-0.014429860758950891,0.007912779905635478,0.04714920922265366,90
plasticc_000108693,0.418,0.036000000000000004,7.211758213046539,-5.17446987062391,0.9527770091948583,0.4577738830224915,0.35810007705688013,0.6275983192227813,0.4853042248139984,4.0,46.061484974881644,158.3548599929349,23.0,43.0,0.5576923076923077,0.3783783783783784,0.6126126126126126,0.328125,12.0,17.0,0.5384615384615384,0.42857142857142855,0.5277777777777778,0.41379310344827586,0.150997150997151,0.0,0.8433048433048433,49.896200000002864,8,27,49,84,28,45,45,0.5313208139000862,288.1103726809195,-0.029490072611179488,-0.00888069948481144,0.0182914301040909,0.36761308206986787,90
plasticc_000108739,0.439,0.027000000000000003,8.876742111069277,-5.02391049471577,0.9746245463695354,0.43856119821026024,0.35611251270428074,0.7421032725364364,0.4209119422204888,10.0,108.64132264540804,210.54650520968272,24.0,49.0,0.6363636363636364,0.4666666666666667,0.5847457627118644,0.3950617283950617,58.0,106.0,0.5042735042735043,0.43137254901960786,0.5203619909502263,0.4619289340101523,0.18857142857142858,0.0,0.7628571428571429,100.84159999999974,5,12,12,12,22,53,116,0.4018252571678732,222.5340893018403,-0.03568616058231904,-0.016618845053674895,0.0771334381315981,0.34623886851294466,90
plasticc_000108888,0.595,0.06,7.512073221112677,-4.0248851507447325,0.8557863623943868,0.4699135050895889,0.16449750038256222,0.49043962357776877,0.47596480814604863,9.0,37.49007773418499,131.50233787796543,19.0,31.0,0.5365853658536586,0.4411764705882353,0.5373134328358209,0.41509433962264153,14.0,20.0,0.5483870967741935,0.46153846153846156,0.5454545454545454,0.47368421052631576,0.07692307692307693,0.0,0.9145299145299145,31.045399999995425,15,28,57,95,32,32,32,0.9480201240669583,116.3450806916944,-0.04931669669783659,-0.014890525254660503,0.05745514502594551,0.4119855924014468,90
plasticc_000109036,0.18600000000000003,0.268,3.6482188440165157,-4.215924681009693,0.9516623148588197,0.42122727434190993,0.5700436299014731,0.6201847804034241,0.5254992773181579,-1.0,20.564945580526793,87.44579299891406,7.0,12.0,0.5333333333333333,0.46153846153846156,0.5384615384615384,0.4782608695652174,10.0,12.0,0.47368421052631576,0.3333333333333333,0.4782608695652174,0.45454545454545453,0.02849002849002849,0.0,0.9401709401709402,7.9769000000014785,5,21,48,95,5,5,5,,69.561973044879,-0.041820768289911846,-0.019735170479443218,0.01588594603506102,0.05595134788176426,90
plasticc_000109057,0.331,1.05,8.631965803000899,-5.0168398348221865,0.9698472004900736,0.4501845692525769,0.3573820996975174,0.6135126841066408,0.47438863995438446,9.0,105.32862807113916,204.8307280079563,28.0,47.0,0.582089552238806,0.48148148148148145,0.5566037735849056,0.44047619047619047,51.0,94.0,0.5277777777777778,0.4742268041237113,0.5252525252525253,0.48066298342541436,0.10795454545454546,0.0,0.8494318181818182,118.76000000000204,7,12,12,12,14,31,80,0.28296929729741993,169.27473505544046,-0.04563309153334397,-0.02477120401234236,0.032047400176210036,0.23264252739923497,90
plasticc_000109294,0.364,0.807,7.270935981005748,-6.420792839708821,0.9828185495049777,0.3080043312426494,0.5193387019783683,0.6510142411252168,0.39659121745365294,0.0,49.7789593444467,122.01690778336396,25.0,54.0,0.4444444444444444,0.40476190476190477,0.5813953488372093,0.34146341463414637,15.0,20.0,0.4230769230769231,0.4,0.4117647058823529,0.4117647058823529,0.245014245014245,0.0,0.7492877492877493,90.98980000000302,5,21,46,56,16,48,74,0.5790512682662825,711.0478840530384,-0.009129318743471275,-0.004027856688027055,0.010681686661417958,0.3717713974283291,90
plasticc_000109654,0.12300000000000001,0.013000000000000001,7.078768859660597,-7.497221129631012,0.9875450504263,0.3741073634188694,0.5799822409318012,0.6545259467665934,0.35567285968472534,-1.0,45.23355442141855,128.85006211815374,27.0,55.0,0.5846153846153846,0.35714285714285715,0.56,0.3125,11.0,15.0,0.45,0.45,0.4444444444444444,0.4642857142857143,0.11647727272727272,0.0,0.8636363636363636,53.034099999997125,12,28,55,82,23,33,33,0.6139088460795867,874.8616073815767,-0.002634619372612241,-0.000810786603605021,0.001457414588782676,0.1763927023621973,90
plasticc_000109860,0.264,0.018000000000000002,4.620844815658459,-4.574113606907645,0.9221577169239389,0.5207339479049382,0.6726014758326258,0.5856380890157918,0.5753194429574143,5.0,46.26603056719725,67.15689509270764,31.0,38.0,0.5230769230769231,0.32608695652173914,0.525,0.43283582089552236,15.0,17.0,0.4,0.25,0.45161290322580644,0.2608695652173913,0.13105413105413105,0.0,0.8689458689458689,39.05170000000362,10,32,54,84,27,42,42,0.9336846677436964,299.05748802894914,-0.04123167970553198,-0.015031791952580031,0.009591051890095514,0.5967149940273608,42
plasticc_000109903,0.358,0.013999999999999999,10.215844478579806,-5.587420246587895,0.966549312777561,0.5419207158448612,0.3299560091200346,0.4306316126976754,0.3136609766159232,59.0,133.51187492332565,173.9377266590179,77.0,109.0,0.5443786982248521,0.5443786982248521,0.5622489959839357,0.5260869565217391,,,,,,,0.19215686274509805,0.0,0.7803921568627451,105.79990000000544,0,0,0,0,0,0,30,,197.09187612526856,-0.02595169165382885,-0.011608663774678202,0.023034300876634335,0.21522209740388654,62
plasticc_000110241,0.092,0.401,5.0742912528675745,-6.079014799901464,0.984284396257379,0.5059819919249054,0.5539609145796306,0.741524886616529,0.639259601243369,2.0,23.43674436010108,66.68216385402081,13.0,22.0,0.5,0.43478260869565216,0.5,0.4883720930232558,8.0,10.0,0.4666666666666667,0.42857142857142855,0.5,0.47368421052631576,0.07575757575757576,0.0,0.9242424242424242,15.97149999999965,16,26,46,76,20,20,20,,502.1143430459429,-0.009516991432284322,-0.003976816689571991,0.003213083894766589,0.008702618964739013,42
plasticc_000110270,0.8540000000000001,0.045,7.828081423795964,-4.044475670534798,0.9401249733985946,0.43586711025719316,0.16978487992124033,0.5472227661225536,0.4855108339466864,11.0,59.975201280713556,176.63198935826813,25.0,54.0,0.6153846153846154,0.375,0.5714285714285714,0.2987012987012987,17.0,23.0,0.5405405405405406,0.39285714285714285,0.54,0.39473684210526316,0.09142857142857143,0.0,0.8971428571428571,36.076499999995576,11,27,64,103,31,35,35,0.4218776622503101,97.73167682262833,-0.0962719011804141,-0.039273551089656605,0.07330235917288332,0.5294383984654787,90
plasticc_000110304,0.546,0.268,8.794785174519989,-5.344533832006296,0.9708047583425208,0.5312878383788261,0.35217545256751603,0.5575845945675425,0.5473125955809216,29.0,137.93373068609984,212.7868824710671,40.0,57.0,0.5454545454545454,0.5180722891566265,0.5714285714285714,0.5,79.0,140.0,0.50625,0.5093167701863354,0.5035460992907801,0.5070422535211268,0.12,0.0,0.8542857142857143,70.86109999999462,0,0,0,0,0,16,68,,183.43404554698816,-0.016503837710856575,-0.007822880861755553,0.020406624712646593,0.10233366461977321,62
plasticc_000110387,0.42200000000000004,0.6709999999999999,9.411950774529144,-2.834082661684491,0.8716347254908168,0.5363983360137567,0.20615180255125193,0.6582839268292623,0.5600336045236073,51.0,155.31556829102524,322.1142282944875,48.0,99.0,0.5675675675675675,0.5247524752475248,0.5416666666666666,0.5925925925925926,86.0,133.0,0.49707602339181284,0.4723926380368098,0.49236641221374045,0.45934959349593496,0.03529411764705882,0.0,0.9176470588235294,25.881000000001222,0,0,0,0,0,26,54,0.32373482523103286,31.47781873517597,-0.3073538995339873,-0.12158170092933421,0.12829087802684164,0.43087589492948547,90
plasticc_000110958,0.474,0.503,9.437830530618387,-2.8857417138624566,0.870340907799413,0.5544287431152427,0.2721795195168939,0.5924920099269293,0.4257229555030943,46.0,175.47201131984724,290.1923661856839,60.0,105.0,0.53125,0.48717948717948717,0.5138888888888888,0.4230769230769231,91.0,137.0,0.5027322404371585,0.47093023255813954,0.5071942446043165,0.4669260700389105,0.017045454545454544,0.0,0.9289772727272727,2.999199999998382,0,0,0,0,0,19,53,0.3991090144332321,31.330492097397407,-0.2685895733637934,-0.07764565553172342,0.11233895578478151,0.3633721250126565,90
plasticc_000111281,1.601,0.09,7.739091195669344,-3.2675076543576402,0.8396727739390574,0.6085489425701458,0.05224136054155844,0.4455262797457844,0.5174458529261524,-10.0,50.281030231889524,225.86029877986218,20.0,41.0,0.5454545454545454,0.2857142857142857,0.5119047619047619,0.21153846153846154,15.0,22.0,0.5714285714285714,0.3181818181818182,0.5769230769230769,0.2903225806451613,0.02849002849002849,0.0,0.9458689458689459,28.726299999994808,10,16,30,30,25,52,101,0.8288169724377625,43.18160623370071,-0.15166062198223762,-0.037633161138397264,0.06070848303175963,0.26702382336999,42
plasticc_000111283,0.636,0.025,7.0810825668591395,-4.230121425910463,0.9110192443884653,0.47520590641915195,0.22423445195196723,0.5074671834008236,0.445570411655455,7.0,43.44599765034296,114.90680875334891,18.0,35.0,0.5813953488372093,0.41935483870967744,0.5882352941176471,0.35185185185185186,14.0,20.0,0.5333333333333333,0.44,0.5238095238095238,0.48717948717948717,0.10588235294117647,0.0,0.8627450980392157,47.902200000004086,10,16,43,63,15,32,32,0.6866013970500595,78.95723526317505,-0.045404136802064135,-0.02029695594142028,0.05788475108460123,0.3254845766324439,90
plasticc_000111795,0.308,1.058,10.678906339937695,-1.864723585003939,0.7615081552271588,0.4088337110243955,0.2762174520439217,0.544892765562845,0.2616245741382885,10.0,176.24757562766712,421.19651438392094,84.0,119.0,0.5029585798816568,0.5087719298245614,0.4978902953586498,0.5526315789473685,95.0,135.0,0.5,0.4864864864864865,0.4943820224719101,0.4847328244274809,0.006060606060606061,0.0,0.9696969696969697,13.119599999998172,0,0,0,0,0,20,60,0.8849212081802619,25.62149449569054,-0.4551948543530687,-0.2147073292665619,0.27812564498111947,0.7338923249323734,90
plasticc_000111799,0.574,0.475,9.13068595046808,-2.4942658488685203,0.8717216032175406,0.5551092386181801,0.25566579217970214,0.600677716205746,0.4049979768550614,50.0,157.06765338419518,491.3200496499452,46.0,68.0,0.5257731958762887,0.5353535353535354,0.5244755244755245,0.5036496350364964,90.0,163.0,0.4972067039106145,0.5212765957446809,0.4953560371517028,0.5134328358208955,0.017142857142857144,0.0,0.9571428571428572,16.964999999996508,0,0,0,0,0,16,73,0.4029195514605031,27.334185038672462,-0.317613493706961,-0.13143492235516413,0.0934396636046132,0.3206052601743769,42
plasticc_000112151,0.542,0.02,7.554792062291104,-4.674533177020887,0.9533910340722656,0.4793014890392291,0.2763841179502003,0.6279563059991268,0.47168330899100114,6.0,56.64517399345723,148.91877468898466,26.0,60.0,0.5806451612903226,0.36585365853658536,0.5419847328244275,0.29411764705882354,16.0,22.0,0.5151515151515151,0.4074074074074074,0.5111111111111111,0.40540540540540543,0.13352272727272727,0.0,0.8494318181818182,56.920100000003,10,27,49,85,25,46,46,0.35476876889207387,173.36846187647325,-0.05926239035803693,-0.023316767280609642,0.028808198186650258,0.5090138048145351,90
plasticc_000112462,0.436,0.03,9.57629378797724,-3.848675684440277,0.9300186763184711,0.5344419434607209,0.2660334627163749,0.5889788927235581,0.36935757041866824,39.0,178.19501451744662,286.2023210512815,54.0,117.0,0.5344827586206896,0.5423728813559322,0.47058823529411764,0.4481132075471698,96.0,148.0,0.4973821989528796,0.45454545454545453,0.5,0.44150943396226416,0.0696969696969697,0.0,0.8787878787878788,75.81039999999484,0,0,0,0,0,11,50,0.24944490659656407,60.20820114247908,-0.09283459445886993,-0.050962338205608235,0.08476881525188548,0.2869925823293922,90
plasticc_000112764,0.3,0.025,10.465068403670633,-2.7895380206794047,0.9062595186741661,0.4285975039196285,0.2822290865043824,0.5935564607307996,0.43224264418359293,2.0,191.40485259651135,292.7717620704495,81.0,130.0,0.5149700598802395,0.5207100591715976,0.5075757575757576,0.49612403100775193,103.0,151.0,0.485,0.49261083743842365,0.4738675958188153,0.48464163822525597,0.03409090909090909,0.0,0.9318181818181818,69.90340000000288,0,0,0,0,0,12,54,0.4542834208502746,33.651390076269706,-0.3223516699227513,-0.11593286008115415,0.1661723458909929,0.49078784127085545,90
plasticc_000112782,0.40399999999999997,0.022000000000000002,7.4819063797036485,-5.494203421517565,0.9379681259485024,0.41544269693403313,0.4408872196286742,0.6358976473239788,0.30967762606717386,6.0,49.455937283484374,158.53312508459982,25.0,54.0,0.5614035087719298,0.3902439024390244,0.578125,0.3493975903614458,15.0,20.0,0.5161290322580645,0.4230769230769231,0.5238095238095238,0.42857142857142855,0.15454545454545454,0.0,0.8363636363636363,74.9742999999944,5,15,35,55,15,35,50,,311.39081590979106,-0.020306411872426877,-0.010180958599416569,0.013774653400088217,0.24177362039645342,90
plasticc_000113206,0.221,0.008,10.345375302726268,-1.8363947918924857,0.8482528049075866,0.5843807211727932,0.19009627341747715,0.6453281257791079,0.19988457460708542,80.0,194.89433730709322,309.9613849989597,76.0,117.0,0.5308641975308642,0.5032679738562091,0.524390243902439,0.680327868852459,114.0,164.0,0.5107296137339056,0.4647887323943662,0.5162241887905604,0.47435897435897434,0.002857142857142857,0.0,0.98,-1.0,0,0,0,0,0,12,46,0.7137915377324864,23.611791109225344,-0.48647052615059955,-0.25347643556097976,0.2498179040568856,0.7603502802586037,42
plasticc_000113625,0.23800000000000002,0.016,2.931417048686537,-2.7820276601544833,0.8862366320318541,0.4667356333567994,0.44003395856769656,0.4883994537014391,0.5319168042415757,-1.0,15.961796610680684,76.94025830380083,5.0,9.0,0.5,0.5,0.5,0.5,4.0,5.0,0.5,0.5555555555555556,0.5454545454545454,0.5833333333333334,0.0196078431372549,0.0,0.9803921568627451,3.0076000000044587,6,11,35,64,6,6,6,,30.679476188803925,-0.19456385073200783,-0.07122834547484042,0.07706359428997253,0.20493707998269284,90
